Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UNIGENE_EST_QUARTILE	urinary bladder tumor_disease_3rd	57	22.093023255813954	0.0020145929525239477	CANX, ACSF2, LGI3, BHLHE41, ALS2CL, F11R, RARG, LAD1, CCNC, PPP1CC, RIC8B, NUMBL, SACM1L, EVPL, TACSTD2, EMP2, IGSF9, CTSH, ACVR1, EPN2, GGCT, ERBB2, PFKFB2, MRPS10, RTKN, SNX4, EPHB3, COMMD8, HRH1, ACSL1, PLEKHG5, TGM1, RUNX1, RUNX2, FBXO8, MDFI, DTX4, BMP1, SEC11C, RMDN1, S100A11, ANXA1, ITGA3, MID1, CAMK2N1, EPHA2, TMPRSS4, ZNF664, PLEKHA4, DUSP5, EIF4E, SDHD, RWDD4, PGK1, IDI1, PC, DUSP6	225	3129	18142	1.4688313625226377	0.14209636391911673	0.01897559029828033	2.099737667263313
UP_TISSUE	Ovary	24	9.30232558139535	0.0020925771083209537	NRP2, NETO2, EVA1A, TMC6, F11R, FAXC, LGMN, SPHK1, SOX4, OXTR, SERPINH1, SAMD1, TMPRSS4, AKT1, NCAM1, CD47, FAM114A2, ZDHHC16, DOK7, GATAD2A, FBLN7, SERPINA1, DCUN1D3, FBXO8	251	904	18912	2.0003525720128335	0.2742137651490082	0.1480691138061775	2.478829604341104
UNIGENE_EST_QUARTILE	esophageal tumor_disease_3rd	52	20.155038759689923	0.002239168941438354	ELF3, RUSC1, LGMN, CANX, ACBD5, CD47, ACOT11, ASPH, CEP170B, LDAH, PLD2, F11R, ACADM, LAD1, CCNC, ARNTL, SCEL, FAM114A2, EVPL, RCC2, ALDH1B1, TMEM184A, RIN1, FLII, IGSF9, WDR46, SSH3, ADH5, MRPS10, SNX4, DAZAP2, HRH1, ECE1, LY6E, POU2F3, TGM1, ETNK2, SCO1, ADAL, IMMT, MRC2, SPHK1, ACACB, EPHA2, TMPRSS4, PLEKHA4, COG5, EIF4E, ARMC8, ADCY9, GRB7, MYH10	225	2795	18142	1.5001136950904392	0.15664530127235	0.018751696778241733	2.3313157839934817
GNF_U133A_QUARTILE	caudatenucleus_3rd	80	31.007751937984494	0.0024148909067431713	NRP2, PHKB, RUSC1, SDC4, CANX, AKT1, CD47, ACOT7, CTTN, ASPH, TOMM34, F11R, RARG, LAD1, CCNC, VASP, SCEL, CARD10, EVPL, TACSTD2, FLII, EFNA4, CTSH, EPS8L1, SEPT8, WDR46, ACVR1, EPN2, ADAM15, SERP1, NETO2, GCLC, MRPS14, GGCT, TNFRSF12A, SSH3, MRPS10, ITGB4, ADH5, SOX4, DAZAP2, CDH3, COMMD8, SERPINH1, CORO2A, MRS2, ATIC, TGM1, PAFAH1B3, AHNAK2, GALE, AGRN, COL8A2, EHD2, MT1G, MT1F, MDFI, BMP1, MYO1C, RMDN1, IMMT, SPHK1, LMNA, S100A11, ANXA1, ITGA3, MID1, EPHA2, TMPRSS4, DVL1, DUSP5, COG5, EIF4E, SDHD, PON2, IDI1, PGK1, PC, DUSP6, MYH10	200	4125	13681	1.3266424242424244	0.17187344640641333	0.0144021511177429	2.5250864080916924
CGAP_SAGE_QUARTILE	1368:cartilage__3rd	30	11.627906976744185	0.0024603325075778365	TNFRSF12A, SFXN3, RTKN, EPHB3, RSPO4, ACOT7, LY6E, GRIN2C, PLEKHG5, SERPINA1, SCO1, MDFI, INF2, RARG, ACADM, BMP1, MYO1C, MYLPF, MID1, TMPRSS5, ARRDC2, SOD3, SAMD1, VASP, DVL1, NUMBL, PRICKLE1, EMP2, ARAP1, ADAM15	211	1300	16356	1.7888443310244257	0.5746263595934253	0.05539253886402529	3.308800295319292
CGAP_SAGE_QUARTILE	669:mammary gland_estrogen responsive cells purified from normal mammary epithelium_3rd	35	13.565891472868216	0.002785389654346958	GGCT, ERBB3, TNFRSF12A, CDH3, ECE1, LY6E, GATAD2A, ETV4, ALS2CL, INF2, F11R, ACADM, MYO1C, SPHK1, ANXA1, S100A11, ARNTL, ARRDC2, VASP, INHBB, COG5, IGSF8, KLHL17, CST6, CSNK1E, TACSTD2, IER5L, SDHD, SEMA4C, RYR1, FLII, IDI1, GRB7, ARAP1, ADAM15	211	1619	16356	1.675775521136738	0.6201119961794375	0.058699100447800356	3.738286212145092
GNF_U133A_QUARTILE	dorsal root ganglia_3rd	38	14.728682170542637	0.002790091817353189	NETO2, PALM, SCN1B, WASF3, ERBB3, ITGB4, SFXN3, ACOT7, SYBU, UGT8, AGRN, RARB, RUNX1, BHLHE41, MT1G, WWOX, TOMM34, MDFI, INF2, ALDH6A1, BMP1, MRC2, RIC8B, CAMK2N1, ITPR1, C5ORF30, ELMO1, NCAM1, EML1, NPTXR, ADCY9, ALDH2, FBXL5, PON2, RIN1, SEPT8, PC, EPN2	200	1600	13681	1.62461875	0.19581933516016103	0.015445991302311946	2.912183794692813
UNIGENE_EST_QUARTILE	laryngeal cancer_disease_3rd	58	22.48062015503876	0.0027921332481358535	NRP2, CD47, NOD1, HEY2, WWOX, TOMM34, EVA1A, F11R, RARG, LAD1, LIFR, ARNTL, RIC8B, NCAM1, ASB8, EVPL, TACSTD2, RYR1, LCLAT1, ZNF480, EFNA4, DCUN1D3, EMP2, IGSF9, EPS8L1, SERP1, ABTB2, ERBB2, PFKFB2, MRPS10, EPHB3, ACAT1, SEC62, PLEKHG4, ACSL1, ECE1, COL6A6, POU2F3, PLEKHG5, TGM1, RUNX1, RUNX2, MT1F, INF2, EPPK1, SPHK1, S100A11, ANXA1, ITGA3, SAMD1, TMPRSS4, COG5, DIO2, BBC3, SDHD, LIPH, DIO1, GRB7	225	3245	18142	1.4411724019859613	0.1914388167119918	0.021025704604665463	2.899409598476177
CGAP_EST_QUARTILE	26740:stomach_neoplasia_3rd	12	4.651162790697675	0.0028384245401299425	ALDH1A1, ECE1, RCC2, ARMC8, DIO2, RUSC1, ANXA1, SPCS3, AGRN, PGK1, IDI1, DUSP6	211	324	16604	2.9145164121467437	0.999958301686579	0.9196419069075867	5.0803614187356905
GNF_U133A_QUARTILE	Ovary_3rd	38	14.728682170542637	0.002911583749134271	ERBB3, PFKFB2, ERBB2, SFXN3, ITGB4, SEC62, SERPINH1, ALDH1A1, CTTN, NOD1, ACSL1, BCL2, UGT8, RARB, BHLHE41, EHD2, COL8A2, DTX4, INF2, ALDH6A1, MYO1C, ITGA3, MXRA8, ACACB, TMPRSS5, ALDH3B1, SOD3, CARD10, NCAM1, DUSP5, PLEKHA4, TACSTD2, SEMA4C, PON2, EMP2, SEPT8, PC, DUSP6	200	1604	13681	1.620567331670823	0.20342563642412848	0.015047950202716986	3.037229206667269
CGAP_SAGE_QUARTILE	644:mammary gland_ER+, PR+, HER2-, grade II_3rd	22	8.527131782945736	0.0029162006916063606	BMP1, ELF3, TNFRSF12A, ABTB2, SPHK1, MRC2, OXTR, CDH3, SOD3, PLEKHA4, DUSP5, RSPO4, ECE1, NAB2, IER5L, PSORS1C1, HEY2, FBLN7, FLII, DCUN1D3, COL8A2, ACVR1	211	845	16356	2.018183347822429	0.6370172614697254	0.05786976909641883	3.910622515068851
CGAP_EST_QUARTILE	20383:placenta_normal_3rd	9	3.488372093023256	0.0030309523714126033	BMP1, MYO1C, ADCY9, LIFR, CCNC, STRA6, MID1, CTSH, GGA3	211	191	16604	3.7079973201657532	0.9999789823747794	0.8839843096294019	5.415967661049292
CGAP_SAGE_QUARTILE	41:brain_glioblastoma, cerebral cortex_3rd	41	15.891472868217054	0.0033601909709935346	NRP2, GGCT, TNFRSF12A, RUSC1, ADH5, CORO2A, RSPO4, ECE1, ATIC, AGRN, ASPH, INF2, VASN, EVA1A, BMP1, ACADM, MYO1C, MRC2, ANXA1, ITGA3, ACACB, PPP1CC, VASP, DVL1, NUBPL, IGSF8, ZDHHC16, ARMC8, KLHL17, PRICKLE1, CSNK1E, CFL2, IER5L, SEMA4C, FBLN7, PON2, LCLAT1, EFNA4, PGK1, DCUN1D3, ACVR1	211	2021	16356	1.5725779786178773	0.6889960402675692	0.06282578994963017	4.49342513376908
UNIGENE_EST_QUARTILE	thyroid_normal_3rd	65	25.1937984496124	0.0035074840205220215	ACSF2, ACBD5, NOD1, GRIN2C, ACOT11, LGI3, STRA6, CEP170B, WWOX, ALS2CL, LIFR, PPP1CC, RIC8B, ZSWIM4, SCEL, SACM1L, INHBB, EVPL, NPTXR, CST6, CFL2, NAB2, RYR1, DCUN1D3, EMP2, IGSF9, ADAM15, NETO2, ERBB2, PFKFB2, SFXN3, RTKN, CACNB4, OTOS, SEC62, BCL2, POU2F3, PLEKHG5, GATAD2A, RUNX2, COL8A2, MT1G, ETV4, MT1F, INF2, DTX4, ADAL, RMDN1, SPHK1, ANXA1, ITGA3, ACACB, ITPR1, ZNF664, NUBPL, DUSP5, ADCY9, DIO2, PRICKLE1, BBC3, CDON, PLEKHN1, DIO1, ARAP1, MYH10	225	3780	18142	1.3865138154027041	0.23435554462547337	0.023983829871679685	3.6298959813794607
CGAP_EST_QUARTILE	19160:head and neck_neoplasia_3rd	6	2.3255813953488373	0.003630814963985036	NRP2, BMP1, CSNK1E, SFXN3, DCUN1D3, DAZAP2	211	81	16604	5.8290328242934875	0.9999975158364938	0.8836240168597982	6.454443582689118
CGAP_SAGE_QUARTILE	585:lung_null_3rd	34	13.178294573643413	0.003837155178801592	TNFRSF12A, ADH5, RTKN, WTIP, CDH3, ACSF2, CDH6, RSPO4, ACOT7, LY6E, GATAD2A, AHNAK2, AGRN, MDFI, F11R, ACADM, BMP1, S100A11, RTN4R, ITGA3, MID1, SAMD1, VASP, DVL1, COG5, IGSF8, CSNK1E, TACSTD2, FLII, RIN1, RWDD4, PLEKHN1, IDI1, ADAM15	211	1589	16356	1.6586305733433946	0.7365927520364431	0.06780510094907821	5.115859710310033
GNF_U133A_QUARTILE	Tonsil_3rd	148	57.36434108527132	0.004094030154530148	LGMN, CBX2, CD47, GRIN2C, RARA, ASPH, RARB, WWOX, ALDH6A1, F11R, RARG, FECH, LAD1, LIFR, RIC8B, NCAM1, CST6, TACSTD2, MLEC, FBXL5, RYR1, IQCH, FLII, EFNA4, AKAP3, SEPT8, EPS8L1, NETO2, GCLC, MRPS14, GGCT, ERBB3, PFKFB2, SSH3, ERBB2, MRPS10, ITGB4, SOX4, SNX4, ABCA4, DAZAP2, EPHB3, ACAT1, COMMD8, SCRIB, MRS2, P3H3, ECE1, AGRN, RUNX1, RUNX2, BMP1, MYO1C, SPHK1, MYLPF, ITGA3, ACACB, DVL1, NUBPL, EIF4E, PLK3, DIO2, ARMC8, ALDH2, SPCS3, PON2, DIO1, GRB7, MYH10, NRP2, WASF3, ELF3, PHKB, VPS37C, SDC4, CANX, ACSF2, AKT1, CTTN, ACOT11, SERPINA1, STRA6, AP5M1, CEP170B, BHLHE41, LDAH, TOMM34, ACADM, SNAPC2, CCNC, VASP, CARD10, RDH5, SACM1L, INHBB, EVPL, EML1, NPTXR, DOK4, ALDH1B1, NAB2, NUCB2, SEMA4C, STBD1, WDR46, ADAM15, SERP1, EPN2, ACVR1, ABTB2, CTF1, ADH5, CDH3, SEC62, CDH6, ALDH1A1, HRH1, ACSL1, POU2F3, BCL2, NUDT7, TGM1, ETNK2, COL8A2, EHD2, ETV4, MT1G, MT1F, DTX4, EPPK1, RMDN1, LMNA, ANXA1, MXRA8, TMPRSS5, MID1, SOD3, ITPR1, COG5, IRF5, ADCY9, CSNK1E, CDON, SDHD, PGK1, ARAP1, GGA3, DUSP6	200	8880	13681	1.1400833333333333	0.2738435735327591	0.019800703281345533	4.246666329541249
CGAP_EST_QUARTILE	19612:mammary gland_normal_3rd	6	2.3255813953488373	0.004243941652000769	ACADM, ABTB2, ADH5, ITGA3, RUNX1, ACVR1	211	84	16604	5.62085308056872	0.999999720299726	0.8841720765896124	7.504735848771316
CGAP_SAGE_QUARTILE	154:prostate_prostate carcinoma_3rd	35	13.565891472868216	0.004298425242432784	TNFRSF12A, RUSC1, PFKFB2, ACBD5, SCRIB, ACSF2, CD47, CORO2A, GRIN2C, ACOT11, AGRN, ASPH, ETV4, ALS2CL, TOMM34, INF2, ACADM, LAD1, MYO1C, S100A11, ITGA3, VASP, EPHA2, TATDN3, DVL1, NUBPL, INHBB, IGSF8, EVPL, PRICKLE1, RCC2, ZNF480, PC, ADAM15, SERP1	211	1664	16356	1.6304570725483047	0.7756994624261019	0.07201380467992602	5.714235600744521
UNIGENE_EST_QUARTILE	larynx_normal_3rd	56	21.705426356589147	0.004685073901043594	NRP2, CD47, NOD1, HEY2, WWOX, TOMM34, EVA1A, F11R, RARG, LAD1, LIFR, ARNTL, RIC8B, ASB8, TACSTD2, CFL2, RYR1, LCLAT1, ZNF480, EFNA4, DCUN1D3, EMP2, IGSF9, EPS8L1, SERP1, ABTB2, ERBB2, PFKFB2, MRPS10, EPHB3, ACAT1, PLEKHG4, ACSL1, ECE1, COL6A6, POU2F3, PLEKHG5, TGM1, RUNX1, RUNX2, MT1F, INF2, EPPK1, SPHK1, S100A11, ANXA1, ACACB, SAMD1, TMPRSS4, COG5, DIO2, BBC3, SDHD, LIPH, DIO1, GRB7	225	3179	18142	1.420365593652791	0.30015915056255627	0.029303923930941722	4.821576393508198
CGAP_EST_QUARTILE	20381:ovary_neoplasia_3rd	12	4.651162790697675	0.004769736782762091	F11R, ELF3, ERBB3, NAB2, SSH3, DOK7, CCNC, PPP1CC, PGK1, GRB7, ETV4, SACM1L	211	347	16604	2.7213352090361527	0.9999999570622349	0.8800210851725255	8.396538212787563
CGAP_SAGE_QUARTILE	657:mammary gland_primary ductal in situ breast carcinoma, intermediate grade_3rd	29	11.24031007751938	0.004812224044312821	ELF3, GGCT, SSH3, ERBB2, EPHB3, ACSF2, SYBU, PAFAH1B3, ETNK2, SERPINA1, AGRN, RUNX1, F11R, ALDH6A1, LAD1, ACACB, RIC8B, SAMD1, CAMK2N1, DVL1, SACM1L, EVPL, KLHL17, NAB2, PON2, EMP2, EPS8L1, ADAM15, DUSP6	211	1301	16356	1.7278870427778852	0.8124805125974047	0.07661426242127867	6.376635169310562
CGAP_SAGE_QUARTILE	97:stomach_adenocarcinoma_3rd	31	12.015503875968992	0.004978483520056336	ELF3, PHKB, PFKFB2, LGMN, ERBB2, RTKN, DAZAP2, CD47, LY6E, TGM1, GATAD2A, MT1F, MDFI, VASN, DTX4, IMMT, ANXA1, S100A11, ARRDC2, SAMD1, VASP, CARD10, ZNF664, NUMBL, DUSP5, DOK4, DIO2, SDHD, EFNA4, PGK1, CTSH	211	1428	16356	1.682783065832968	0.8230429721999107	0.07570165924405481	6.590054825481751
UNIGENE_EST_QUARTILE	colorectal tumor_disease_3rd	68	26.356589147286826	0.005037435346868064	ELF3, LDHD, ACBD5, PIP5KL1, NOD1, ACOT11, SERPINA1, ASPH, CEP170B, LDAH, F11R, LAD1, ALDH3B1, EVPL, ZDHHC16, DOK4, CST6, ALDH1B1, TMEM184A, LCLAT1, ZNF480, EMP2, SERP1, ABTB2, ERBB2, PFKFB2, SFXN3, RTKN, WTIP, EPHB3, ACAT1, SCRIB, PLEKHG4, CORO2A, ATIC, POU2F3, SYBU, GATAD2A, AGRN, UGT8, RUNX1, RUNX2, COL8A2, ETV4, SCO1, INF2, DTX4, C17ORF107, EPPK1, MYO1C, MRC2, RTN4R, S100A11, ACACB, TMPRSS5, CAMK2N1, EPHA2, SAMD1, TMPRSS4, ZNF664, MMAA, COG5, IRF5, BBC3, PSORS1C1, SPCS3, LIPH, GRB7	225	4057	18142	1.3514704351874676	0.3187409274978643	0.02909247040085894	5.175552736542144
CGAP_SAGE_QUARTILE	484:white blood cells_invasive breast cancer, ER+, PR+, Her2-_3rd	34	13.178294573643413	0.005342131176801546	SCN1B, ELF3, TNFRSF12A, CTF1, VPS37C, ACSF2, CDH6, PLEKHG4, ACOT11, AGRN, BHLHE41, TOMM34, VASN, F11R, EPPK1, MYO1C, ZSWIM4, TATDN3, DVL1, DUSP5, IGSF8, EIF4E, BBC3, NAB2, IER5L, SEMA4C, FLII, STBD1, GRB7, EMP2, ARAP1, GGA3, PC, SERP1	211	1624	16356	1.6228842247799593	0.8441230912649228	0.07763342633359294	7.055281970452643
UNIGENE_EST_QUARTILE	bladder_normal_3rd	56	21.705426356589147	0.005382152228478247	ELF3, RUSC1, CANX, ACSF2, WDR31, LGI3, BHLHE41, TOMM34, ALDH6A1, F11R, ACADM, RARG, LAD1, CCNC, PPP1CC, CARD10, NUMBL, SACM1L, EVPL, TACSTD2, STBD1, EMP2, IGSF9, CTSH, EPN2, GGCT, ERBB2, MRPS10, RTKN, SNX4, EPHB3, DAZAP2, COMMD8, CDH6, ALDH1A1, PLEKHG5, TGM1, ETNK2, RUNX1, RUNX2, FBXO8, MDFI, RMDN1, S100A11, ITGA3, CAMK2N1, EPHA2, TMPRSS4, ZNF664, PLEKHA4, DUSP5, EIF4E, SDHD, IDI1, PC, DUSP6	225	3200	18142	1.4110444444444443	0.3364481635047005	0.02887133069846859	5.52069617359916
CGAP_EST_QUARTILE	38087:heart_uncharacterized histology_3rd	11	4.263565891472868	0.005564039439811975	COG5, FAM114A2, EIF4E, ACADM, CFL2, ADH5, SNX4, RWDD4, STBD1, PGK1, FBXO8	211	305	16604	2.838070080024862	0.9999999974732626	0.889151734920238	9.728354282805151
CGAP_EST_QUARTILE	11123:head and neck_neoplasia_3rd	5	1.937984496124031	0.005820624973072056	PLEKHG4, CSNK1E, FLII, RIC8B, MYH10	211	57	16604	6.902802028768603	0.9999999989885837	0.8739644689578272	10.154647295667285
CGAP_EST_QUARTILE	40158:kidney_normal_3rd	7	2.7131782945736433	0.0062089014187042425	ALDH1A1, ALDH6A1, ACADM, LGMN, ETNK2, ACSF2, SCO1	211	130	16604	4.237258476121036	0.9999999997470566	0.8658633097501376	10.796114827859837
CGAP_EST_QUARTILE	21018:colon_neoplasia_3rd	6	2.3255813953488373	0.0065232151385879525	SEC11C, ANXA1, FLII, SERPINA1, PGK1, DUSP6	211	93	16604	5.076899556642715	0.9999999999176618	0.8555779583275733	11.312215305853467
CGAP_EST_QUARTILE	19578:mammary gland_normal_3rd	4	1.550387596899225	0.006906588064711249	LY6E, ARMC8, SNX4, ZNF480	211	31	16604	10.153799113285432	0.9999999999790647	0.8491556456350389	11.937888892744263
CGAP_SAGE_QUARTILE	20:ovary_normal surface epithelium_3rd	33	12.790697674418606	0.006996960769932947	SCN1B, TNFRSF12A, ERBB3, PHKB, RUSC1, RTKN, OXTR, SNX4, CDH6, CD47, RSPO4, ECE1, LY6E, ETNK2, ASPH, BHLHE41, WWOX, EVA1A, MRC2, ANXA1, S100A11, ITGA3, ZSWIM4, EPHA2, CARD10, C5ORF30, COG5, NPTXR, ALDH1B1, PON2, PGK1, DUSP6, SERP1	211	1590	16356	1.608834838594295	0.9125317437878756	0.09653686516465732	9.14536874754408
GNF_U133A_QUARTILE	Pituitary_3rd	50	19.379844961240313	0.007335518734333475	NRP2, ELF3, WASF3, RUSC1, CD47, CTTN, ACOT7, ACOT11, CEP170B, BHLHE41, LDAH, ALS2CL, ALDH6A1, F11R, RARG, LAD1, ARNTL, ELMO1, NCAM1, ASB8, NPTXR, RIN1, SEPT8, EPS8L1, EPN2, PALM, SCN1B, ERBB3, CACNB4, SYBU, UGT8, AGRN, COL8A1, RUNX1, RUNX2, MT1G, DTX4, INF2, BMP1, MYO1C, CAMK2N1, ITPR1, TMPRSS4, C5ORF30, EIF4E, DIO2, ARMC8, CSNK1E, PON2, PC	200	2407	13681	1.4209597008724553	0.43688947991009086	0.033216927487278225	7.492427458421003
CGAP_EST_QUARTILE	11219:head and neck_neoplasia_3rd	4	1.550387596899225	0.0075509912170307015	ADCY9, ATIC, SPCS3, VPS37C	211	32	16604	9.836492890995261	0.9999999999979073	0.853524693676033	12.980176674872212
CGAP_EST_QUARTILE	40319:uncharacterized tissue_normal_3rd	7	2.7131782945736433	0.007690901505418943	NRP2, PLD2, ECE1, MYO1C, AHNAK2, GGA3, MYH10	211	136	16604	4.050320602174519	0.999999999998731	0.838973465100747	13.20492773938502
CGAP_EST_QUARTILE	26738:uncharacterized tissue_neoplasia_3rd	12	4.651162790697675	0.008724057112133069	ACOT7, EIF4E, ACADM, TNFRSF12A, LDHD, IER5L, ANXA1, EFNA4, PGK1, NUMBL, DUSP6, TOMM34	211	377	16604	2.5047833356380504	0.9999999999999685	0.8567333459844189	14.847673247121385
UNIGENE_EST_QUARTILE	neonate (< 4 weeks old)_development_3rd	46	17.829457364341085	0.009351206891540747	NRP2, LGMN, SFXN3, ADH5, MRPS10, SNX4, ACBD5, ALDH1A1, NOD1, ECE1, ACOT11, TGM1, AHNAK2, SERPINA1, RUNX2, C17ORF107, ACADM, RARG, ADAL, IMMT, SPHK1, ARNTL, PPP1CC, ARRDC2, CAMK2N1, VASP, NUMBL, C5ORF30, SACM1L, ASB8, COG5, FAM114A2, IRF5, ALDH1B1, CFL2, SPCS3, PON2, RWDD4, EFNA4, STBD1, PGK1, GGA3, SERP1, ADAM15, DUSP6, MYH10	225	2576	18142	1.4398412698412697	0.5103358339717223	0.04648713968895202	9.413572225409727
CGAP_SAGE_QUARTILE	244:stomach_Stomach, T4N1M0, poorly differentiated carcinoma, obtained by surgery_3rd	25	9.689922480620156	0.009400476191011005	INF2, RARG, LAD1, EPPK1, IMMT, S100A11, MRPS10, CAMK2N1, EPHA2, VASP, TMPRSS4, ZNF664, AKT1, DOK4, BBC3, POU2F3, ACOT11, SEMA4C, FBLN7, LIPH, AHNAK2, EFNA4, ASPH, CTSH, DUSP6	211	1120	16356	1.7302809749492216	0.9622735568133646	0.12286622464934938	12.103581461300584
GNF_U133A_QUARTILE	TemporalLobe_3rd	57	22.093023255813954	0.009661301455219644	NRP2, ELF3, CD47, CTTN, ACOT11, STRA6, ASPH, RARB, ALS2CL, PLD2, ALDH6A1, F11R, RARG, LAD1, LIFR, SCEL, CARD10, ASB8, EVPL, CST6, TACSTD2, ALDH1B1, RYR1, ZNF480, STBD1, EMP2, EPS8L1, SSH3, ERBB2, ITGB4, CACNB4, EPHB3, SCRIB, HRH1, POU2F3, TGM1, AHNAK2, RUNX1, COL8A1, RUNX2, MT1G, INF2, MRC2, S100A11, ANXA1, LMNA, MYLPF, ITGA3, ACACB, MXRA8, MID1, EPHA2, TMPRSS4, NUBPL, PLK3, DIO2, GGA3	200	2872	13681	1.3576201253481894	0.531043572716742	0.04119656135548022	9.759533942733434
CGAP_EST_QUARTILE	19590:mammary gland_normal_3rd	4	1.550387596899225	0.009691981230344	AKT1, TACSTD2, ABTB2, ADH5	211	35	16604	8.993364928909953	0.999999999999999	0.8690106996530876	16.359990511625146
CGAP_EST_QUARTILE	20487:colon_neoplasia_3rd	7	2.7131782945736433	0.009724201503198374	DTX4, ABTB2, SERPINA1, ARAP1, SACM1L, TOMM34, MYH10	211	143	16604	3.8520531601100325	0.9999999999999991	0.8542887631692802	16.409893138375566
CGAP_SAGE_QUARTILE	2:colon_adenocarcinoma_3rd	35	13.565891472868216	0.009801502842616147	RTKN, CDH3, ACAT1, ACSF2, PLEKHG4, CORO2A, RSPO4, ACOT7, LY6E, ATIC, ACOT11, UGT8, AGRN, ASPH, ETV4, WWOX, TOMM34, LAD1, MYO1C, IMMT, CCNC, PPP1CC, TATDN3, EPHA2, ZNF664, C5ORF30, NUBPL, ZDHHC16, SEMA4C, LCLAT1, IDI1, DCUN1D3, EMP2, ARAP1, GGA3	211	1758	16356	1.5432767740161428	0.9672187724737784	0.123183604578884	12.588380508210772
CGAP_SAGE_QUARTILE	610:cartilage_Dedifferentiated chondrosarcoma lung metastasis_3rd	29	11.24031007751938	0.010336916208680528	TNFRSF12A, ADH5, SFXN3, CDH6, CD47, RSPO4, ECE1, LY6E, GRIN2C, ASPH, VASN, INF2, ACADM, BMP1, MYO1C, MRC2, SPHK1, ITGA3, SAMD1, VASP, EPHA2, NUMBL, IGSF8, CFL2, PON2, FLII, EFNA4, RWDD4, ACVR1	211	1379	16356	1.6301530403582511	0.9728282506635987	0.12500744952071308	13.231776420256836
UNIGENE_EST_QUARTILE	colon_normal_3rd	74	28.68217054263566	0.010666373233951754	ELF3, PHKB, LDHD, PIP5KL1, NOD1, GRIN2C, ACOT11, ASPH, CEP170B, LDAH, F11R, LAD1, ALDH3B1, CARD10, INHBB, EVPL, DOK4, CST6, ALDH1B1, DOK7, TMEM184A, RIN1, FLII, EFNA4, EMP2, SEPT8, EPS8L1, SERP1, SSH3, ABTB2, ERBB2, PFKFB2, RTKN, CACNB4, WTIP, EPHB3, ACAT1, SCRIB, CORO2A, ECE1, ATIC, POU2F3, SYBU, GATAD2A, PAFAH1B3, AGRN, UGT8, RUNX1, RUNX2, COL8A2, ETV4, INF2, DTX4, C17ORF107, EPPK1, MYO1C, S100A11, MXRA8, TMPRSS5, CAMK2N1, EPHA2, SAMD1, TMPRSS4, ZNF664, MMAA, NUBPL, COG5, BBC3, PSORS1C1, SPCS3, LIPH, PON2, PLEKHN1, GRB7	225	4637	18142	1.2867591594182062	0.5573600858146348	0.0496618564509248	10.671107886104236
CGAP_EST_QUARTILE	13717:thyroid_neoplasia_3rd	9	3.488372093023256	0.011223135978214902	AKT1, ALDH6A1, PHKB, BBC3, PFKFB2, BHLHE41, WDR46, ACBD5, DUSP6	211	239	16604	2.9632949295048485	1.0	0.8784734212113822	18.70056817126833
CGAP_EST_QUARTILE	19989:placenta_normal_3rd	7	2.7131782945736433	0.01139340859299667	NRP2, EVA1A, GATAD2A, LIFR, SFXN3, SNX4, SACM1L	211	148	16604	3.721916229025234	1.0	0.8690307899263193	18.956992104311677
CGAP_EST_QUARTILE	20744:genitourinary_neoplasia_3rd	6	2.3255813953488373	0.01202993910736146	DUSP5, BMP1, LAD1, RTKN, GGA3, ACSF2	211	108	16604	4.371774618220115	1.0	0.8705953731609538	19.90882596117053
CGAP_EST_QUARTILE	26802:placenta_normal_3rd	15	5.813953488372093	0.012354078448924931	ADAL, TNFRSF12A, PFKFB2, MRC2, CCNC, WTIP, PPP1CC, MID1, ARRDC2, ARMC8, DOK4, RCC2, FBLN7, BHLHE41, IDI1	211	562	16604	2.100318766760554	1.0	0.8653107786100946	20.389455476006503
CGAP_EST_QUARTILE	19092:colon_neoplasia_3rd	5	1.937984496124031	0.012492361649725808	COG5, POU2F3, ERBB2, ACAT1, ZNF664	211	71	16604	5.541686135771978	1.0	0.856184014086996	20.59366898845141
CGAP_SAGE_QUARTILE	30:vascular_endothelium_3rd	29	11.24031007751938	0.012946167471597186	INF2, ACADM, MYO1C, ERBB3, SSH3, ANXA1, SNX4, ITGA3, DAZAP2, MID1, NUMBL, ALDH1A1, NUBPL, CORO2A, RSPO4, ACOT7, EIF4E, ECE1, KLHL17, PRICKLE1, CFL2, ACOT11, SEMA4C, PON2, AGRN, ASPH, GPAM, ADAM15, MYH10	211	1404	16356	1.6011260987564306	0.9891289579221539	0.14912291514475284	16.304924546775055
